PoArea,PdArea,OrdLdMi,All-In
p_oarea_OR-POR,p_darea_OR-W,121,453.16
p_oarea_OR-POR,p_darea_OR-W,146,549.01
p_oarea_OR-POR,p_darea_OR-W,121,453.16
p_oarea_OR-POR,p_darea_OR-W,121,452.91
p_oarea_OR-POR,p_darea_OR-W,121,452.91
p_oarea_OR-POR,p_darea_OR-W,44,514.4
p_oarea_OR-POR,p_darea_OR-W,106,660.52
p_oarea_OR-POR,p_darea_OR-W,57,456.45
p_oarea_OR-POR,p_darea_OR-W,146,549.22
p_oarea_OR-POR,p_darea_OR-W,121,453.16
p_oarea_OR-POR,p_darea_OR-W,118,738.16
p_oarea_OR-POR,p_darea_OR-W,121,453.16
p_oarea_OR-POR,p_darea_OR-W,121,452.83
p_oarea_OR-POR,p_darea_OR-W,121,452.91
p_oarea_OR-POR,p_darea_OR-W,108,660.2
p_oarea_OR-POR,p_darea_OR-W,106,660.52
p_oarea_OR-POR,p_darea_OR-W,134,545.84
p_oarea_OR-POR,p_darea_OR-W,134,545.84
p_oarea_OR-POR,p_darea_OR-W,134,545.84
p_oarea_OR-POR,p_darea_OR-W,134,545.84
p_oarea_OR-POR,p_darea_OR-W,134,545.84
p_oarea_OR-POR,p_darea_OR-W,134,545.84
p_oarea_OR-POR,p_darea_OR-W,84,527.76
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,96,531.19
p_oarea_OR-POR,p_darea_OR-W,121,453.16
p_oarea_OR-POR,p_darea_OR-W,146,549.45
p_oarea_OR-POR,p_darea_OR-W,121,453.16
p_oarea_OR-POR,p_darea_OR-W,96,531.34
p_oarea_OR-POR,p_darea_OR-W,44,514.4
p_oarea_OR-POR,p_darea_OR-W,106,660.52
p_oarea_OR-POR,p_darea_OR-W,96,530.89
p_oarea_OR-POR,p_darea_OR-W,96,530.82
p_oarea_OR-POR,p_darea_OR-W,96,530.81
p_oarea_OR-POR,p_darea_OR-W,96,530.71
p_oarea_OR-POR,p_darea_OR-W,96,531.03
p_oarea_OR-POR,p_darea_OR-W,116,542.74
p_oarea_OR-POR,p_darea_OR-W,146,549.71
p_oarea_OR-POR,p_darea_OR-W,121,452.83
p_oarea_OR-POR,p_darea_OR-W,108,660.2
p_oarea_OR-POR,p_darea_OR-W,106,660.52
p_oarea_OR-POR,p_darea_OR-W,121,452.65
p_oarea_OR-POR,p_darea_OR-W,106,660.52
p_oarea_OR-POR,p_darea_OR-W,77,462.67
p_oarea_OR-POR,p_darea_OR-W,121,452.79
p_oarea_OR-POR,p_darea_OR-W,121,452.79
p_oarea_OR-POR,p_darea_OR-W,121,452.79
p_oarea_OR-POR,p_darea_OR-W,121,452.65
p_oarea_OR-POR,p_darea_OR-W,121,452.65
p_oarea_OR-POR,p_darea_OR-W,146,549.26
p_oarea_OR-POR,p_darea_OR-W,44,514.4
p_oarea_OR-POR,p_darea_OR-W,106,696.68
p_oarea_OR-POR,p_darea_OR-W,94,468.18
p_oarea_OR-POR,p_darea_OR-W,134,545.34
p_oarea_OR-POR,p_darea_OR-W,121,452.65
p_oarea_OR-POR,p_darea_OR-W,146,545.34
p_oarea_OR-POR,p_darea_OR-W,146,545.34
p_oarea_OR-POR,p_darea_OR-W,146,545.48
p_oarea_OR-POR,p_darea_OR-W,121,452.79
p_oarea_OR-POR,p_darea_OR-W,134,545.34
p_oarea_OR-POR,p_darea_OR-W,108,661.3
p_oarea_OR-POR,p_darea_OR-W,106,661.63
p_oarea_OR-POR,p_darea_OR-W,96,531.15
p_oarea_OR-POR,p_darea_OR-W,96,530.83
p_oarea_OR-POR,p_darea_OR-W,96,530.96
p_oarea_OR-POR,p_darea_OR-W,96,532.78
p_oarea_OR-POR,p_darea_OR-W,96,530.59
p_oarea_OR-POR,p_darea_OR-W,146,549.04
p_oarea_OR-POR,p_darea_OR-W,146,549.04
p_oarea_OR-POR,p_darea_OR-W,121,452.81
p_oarea_OR-POR,p_darea_OR-W,121,452.81
p_oarea_OR-POR,p_darea_OR-W,121,452.81
p_oarea_OR-POR,p_darea_OR-W,121,452.81
p_oarea_OR-POR,p_darea_OR-W,94,468.23
p_oarea_OR-POR,p_darea_OR-W,121,452.81
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,146,549.05
p_oarea_OR-POR,p_darea_OR-W,146,549.05
p_oarea_OR-POR,p_darea_OR-W,146,549.05
p_oarea_OR-POR,p_darea_OR-W,121,453.46
p_oarea_OR-POR,p_darea_OR-W,121,452.81
p_oarea_OR-POR,p_darea_OR-W,121,452.51
p_oarea_OR-POR,p_darea_OR-W,44,514.85
p_oarea_OR-POR,p_darea_OR-W,106,661.63
p_oarea_OR-POR,p_darea_OR-W,121,452.81
p_oarea_OR-POR,p_darea_OR-W,77,462.57
p_oarea_OR-POR,p_darea_OR-W,108,661.3
p_oarea_OR-POR,p_darea_OR-W,111,661.3
p_oarea_OR-POR,p_darea_OR-W,106,661.63
p_oarea_OR-POR,p_darea_OR-W,107,661.63
p_oarea_OR-POR,p_darea_OR-W,121,452.81
p_oarea_OR-POR,p_darea_OR-W,121,453.12
p_oarea_OR-POR,p_darea_OR-W,121,452.81
p_oarea_OR-POR,p_darea_OR-W,121,453.46
p_oarea_OR-POR,p_darea_OR-W,121,453.46
p_oarea_OR-POR,p_darea_OR-W,121,453.46
p_oarea_OR-POR,p_darea_OR-W,121,453.46
p_oarea_OR-POR,p_darea_OR-W,146,549.29
p_oarea_OR-POR,p_darea_OR-W,121,452.81
p_oarea_OR-POR,p_darea_OR-W,121,453.46
p_oarea_OR-POR,p_darea_OR-W,121,453.46
p_oarea_OR-POR,p_darea_OR-W,121,453.46
p_oarea_OR-POR,p_darea_OR-W,146,549.29
p_oarea_OR-POR,p_darea_OR-W,77,462.85
p_oarea_OR-POR,p_darea_OR-W,68,547.77
p_oarea_OR-POR,p_darea_OR-W,44,514.85
p_oarea_OR-POR,p_darea_OR-W,146,549.29
p_oarea_OR-POR,p_darea_OR-W,146,549.29
p_oarea_OR-POR,p_darea_OR-W,146,549.5
p_oarea_OR-POR,p_darea_OR-W,94,468.37
p_oarea_OR-POR,p_darea_OR-W,121,453.51
p_oarea_OR-POR,p_darea_OR-W,96,530.83
p_oarea_OR-POR,p_darea_OR-W,108,661.3
p_oarea_OR-POR,p_darea_OR-W,106,661.63
p_oarea_OR-POR,p_darea_OR-W,96,532.78
p_oarea_OR-POR,p_darea_OR-W,96,532.61
p_oarea_OR-POR,p_darea_OR-W,96,532.38
p_oarea_OR-POR,p_darea_OR-W,96,532.05
p_oarea_OR-POR,p_darea_OR-W,96,531.5
p_oarea_OR-POR,p_darea_OR-W,96,531.51
p_oarea_OR-POR,p_darea_OR-W,146,549.5
p_oarea_OR-POR,p_darea_OR-W,53,455.58
p_oarea_OR-POR,p_darea_OR-W,134,545.92
p_oarea_OR-POR,p_darea_OR-W,134,545.92
p_oarea_OR-POR,p_darea_OR-W,134,545.96
p_oarea_OR-POR,p_darea_OR-W,146,549.5
p_oarea_OR-POR,p_darea_OR-W,134,545.96
p_oarea_OR-POR,p_darea_OR-W,134,546.44
p_oarea_OR-POR,p_darea_OR-W,121,453.46
p_oarea_OR-POR,p_darea_OR-W,121,453.46
p_oarea_OR-POR,p_darea_OR-W,118,396.72
p_oarea_OR-POR,p_darea_OR-W,118,396.72
p_oarea_OR-POR,p_darea_OR-W,118,396.72
p_oarea_OR-POR,p_darea_OR-W,118,396.72
p_oarea_OR-POR,p_darea_OR-W,118,396.72
p_oarea_OR-POR,p_darea_OR-W,118,395.5
p_oarea_OR-POR,p_darea_OR-W,134,545.96
p_oarea_OR-POR,p_darea_OR-W,134,545.96
p_oarea_OR-POR,p_darea_OR-W,134,545.96
p_oarea_OR-POR,p_darea_OR-W,134,543.46
p_oarea_OR-POR,p_darea_OR-W,134,545.96
p_oarea_OR-POR,p_darea_OR-W,146,550.09
p_oarea_OR-POR,p_darea_OR-W,121,453.46
p_oarea_OR-POR,p_darea_OR-W,44,514.85
p_oarea_OR-POR,p_darea_OR-W,106,661.63
p_oarea_OR-POR,p_darea_OR-W,77,463.65
p_oarea_OR-POR,p_darea_OR-W,77,463.65
p_oarea_OR-POR,p_darea_OR-W,77,463.65
p_oarea_OR-POR,p_darea_OR-W,121,453.46
p_oarea_OR-POR,p_darea_OR-W,146,549.97
p_oarea_OR-POR,p_darea_OR-W,146,550.09
p_oarea_OR-POR,p_darea_OR-W,108,661.3
p_oarea_OR-POR,p_darea_OR-W,106,661.63
p_oarea_OR-POR,p_darea_OR-W,176,957.15
p_oarea_OR-POR,p_darea_OR-W,107,699.25
p_oarea_OR-POR,p_darea_OR-W,146,550.8
p_oarea_OR-POR,p_darea_OR-W,146,549.97
p_oarea_OR-POR,p_darea_OR-W,146,549.97
p_oarea_OR-POR,p_darea_OR-W,146,549.97
p_oarea_OR-POR,p_darea_OR-W,146,550.8
p_oarea_OR-POR,p_darea_OR-W,146,550.8
p_oarea_OR-POR,p_darea_OR-W,146,550.8
p_oarea_OR-POR,p_darea_OR-W,146,550.8
p_oarea_OR-POR,p_darea_OR-W,146,550.8
p_oarea_OR-POR,p_darea_OR-W,146,550.8
p_oarea_OR-POR,p_darea_OR-W,121,453.51
p_oarea_OR-POR,p_darea_OR-W,121,453.51
p_oarea_OR-POR,p_darea_OR-W,44,549.7
p_oarea_OR-POR,p_darea_OR-W,106,723.92
p_oarea_OR-POR,p_darea_OR-W,115,496.08
p_oarea_OR-POR,p_darea_OR-W,127,504.9
p_oarea_OR-POR,p_darea_OR-W,121,454.66
p_oarea_OR-POR,p_darea_OR-W,121,454.92
p_oarea_OR-POR,p_darea_OR-W,121,453.51
p_oarea_OR-POR,p_darea_OR-W,146,551.32
p_oarea_OR-POR,p_darea_OR-W,146,551.32
p_oarea_OR-POR,p_darea_OR-W,121,454.92
p_oarea_OR-POR,p_darea_OR-W,121,454.66
p_oarea_OR-POR,p_darea_OR-W,108,712.27
p_oarea_OR-POR,p_darea_OR-W,106,723.92
p_oarea_OR-POR,p_darea_OR-W,96,535.27
p_oarea_OR-POR,p_darea_OR-W,96,533.91
p_oarea_OR-POR,p_darea_OR-W,96,533.64
p_oarea_OR-POR,p_darea_OR-W,96,533.45
p_oarea_OR-POR,p_darea_OR-W,96,532.97
p_oarea_OR-POR,p_darea_OR-W,121,454.92
p_oarea_OR-POR,p_darea_OR-W,121,455.13
p_oarea_OR-POR,p_darea_OR-W,121,455.13
p_oarea_OR-POR,p_darea_OR-W,96,532.78
p_oarea_OR-POR,p_darea_OR-W,96,532.61
p_oarea_OR-POR,p_darea_OR-W,121,457.89
p_oarea_OR-POR,p_darea_OR-W,94,469.92
p_oarea_OR-POR,p_darea_OR-W,94,469.92
p_oarea_OR-POR,p_darea_OR-W,146,551.73
p_oarea_OR-POR,p_darea_OR-W,146,552.03
p_oarea_OR-POR,p_darea_OR-W,134,548.23
p_oarea_OR-POR,p_darea_OR-W,121,454.92
p_oarea_OR-POR,p_darea_OR-W,121,455.13
p_oarea_OR-POR,p_darea_OR-W,121,455.34
p_oarea_OR-POR,p_darea_OR-W,44,549.7
p_oarea_OR-POR,p_darea_OR-W,106,723.92
p_oarea_OR-POR,p_darea_OR-W,77,464.33
p_oarea_OR-POR,p_darea_OR-W,121,455.34
p_oarea_OR-POR,p_darea_OR-W,118,396.72
p_oarea_OR-POR,p_darea_OR-W,118,396.72
p_oarea_OR-POR,p_darea_OR-W,118,396.72
p_oarea_OR-POR,p_darea_OR-W,118,396.72
p_oarea_OR-POR,p_darea_OR-W,118,396.72
p_oarea_OR-POR,p_darea_OR-W,77,464.33
p_oarea_OR-POR,p_darea_OR-W,116,688.76
p_oarea_OR-POR,p_darea_OR-W,96,532.78
p_oarea_OR-POR,p_darea_OR-W,108,712.27
p_oarea_OR-POR,p_darea_OR-W,106,723.92
p_oarea_OR-POR,p_darea_OR-W,106,723.92
p_oarea_OR-POR,p_darea_OR-W,121,455.13
p_oarea_OR-POR,p_darea_OR-W,121,456.55
p_oarea_OR-POR,p_darea_OR-W,121,457.05
p_oarea_OR-POR,p_darea_OR-W,121,456.55
p_oarea_OR-POR,p_darea_OR-W,121,457.18
p_oarea_OR-POR,p_darea_OR-W,121,456.47
p_oarea_OR-POR,p_darea_OR-W,121,456.2
p_oarea_OR-POR,p_darea_OR-W,146,552.33
p_oarea_OR-POR,p_darea_OR-W,146,552.33
p_oarea_OR-POR,p_darea_OR-W,121,456.47
p_oarea_OR-POR,p_darea_OR-W,121,457.05
p_oarea_OR-POR,p_darea_OR-W,121,457.05
p_oarea_OR-POR,p_darea_OR-W,94,470.64
p_oarea_OR-POR,p_darea_OR-W,121,457.18
p_oarea_OR-POR,p_darea_OR-W,121,457.05
p_oarea_OR-POR,p_darea_OR-W,44,549.7
p_oarea_OR-POR,p_darea_OR-W,106,723.92
p_oarea_OR-POR,p_darea_OR-W,77,464.82
p_oarea_OR-POR,p_darea_OR-W,121,457.18
p_oarea_OR-POR,p_darea_OR-W,121,457.18
p_oarea_OR-POR,p_darea_OR-W,146,551.06
p_oarea_OR-POR,p_darea_OR-W,146,553.35
p_oarea_OR-POR,p_darea_OR-W,146,553.35
p_oarea_OR-POR,p_darea_OR-W,121,455.98
p_oarea_OR-POR,p_darea_OR-W,121,457.18
p_oarea_OR-POR,p_darea_OR-W,113,728.2
p_oarea_OR-POR,p_darea_OR-W,108,714.46
p_oarea_OR-POR,p_darea_OR-W,106,726.16
p_oarea_OR-POR,p_darea_OR-W,148,662.28
p_oarea_OR-POR,p_darea_OR-W,121,457.89
p_oarea_OR-POR,p_darea_OR-W,96,535.27
p_oarea_OR-POR,p_darea_OR-W,96,534.95
p_oarea_OR-POR,p_darea_OR-W,96,534.45
p_oarea_OR-POR,p_darea_OR-W,121,457.05
p_oarea_OR-POR,p_darea_OR-W,96,535.63
p_oarea_OR-POR,p_darea_OR-W,121,457.89
p_oarea_OR-POR,p_darea_OR-W,121,457.89
p_oarea_OR-POR,p_darea_OR-W,146,554.51
p_oarea_OR-POR,p_darea_OR-W,146,553.76
p_oarea_OR-POR,p_darea_OR-W,146,554.58
p_oarea_OR-POR,p_darea_OR-W,121,456.47
p_oarea_OR-POR,p_darea_OR-W,121,458.32
p_oarea_OR-POR,p_darea_OR-W,53,457.6
p_oarea_OR-POR,p_darea_OR-W,44,550.6
p_oarea_OR-POR,p_darea_OR-W,106,726.16
p_oarea_OR-POR,p_darea_OR-W,118,397.94
p_oarea_OR-POR,p_darea_OR-W,118,397.94
p_oarea_OR-POR,p_darea_OR-W,118,397.94
p_oarea_OR-POR,p_darea_OR-W,118,397.94
p_oarea_OR-POR,p_darea_OR-W,118,397.94
p_oarea_OR-POR,p_darea_OR-W,118,397.94
p_oarea_OR-POR,p_darea_OR-W,121,457.89
p_oarea_OR-POR,p_darea_OR-W,77,465.79
p_oarea_OR-POR,p_darea_OR-W,53,457.29
p_oarea_OR-POR,p_darea_OR-W,121,458.32
p_oarea_OR-POR,p_darea_OR-W,146,554.58
p_oarea_OR-POR,p_darea_OR-W,108,714.46
p_oarea_OR-POR,p_darea_OR-W,108,714.46
p_oarea_OR-POR,p_darea_OR-W,106,726.16
p_oarea_OR-POR,p_darea_OR-W,44,550.6
p_oarea_OR-POR,p_darea_OR-W,146,554.58
p_oarea_OR-POR,p_darea_OR-W,146,554.58
p_oarea_OR-POR,p_darea_OR-W,146,555.36
p_oarea_OR-POR,p_darea_OR-W,121,459.52
p_oarea_OR-POR,p_darea_OR-W,121,459.26
p_oarea_OR-POR,p_darea_OR-W,121,458.8
p_oarea_OR-POR,p_darea_OR-W,146,555.36
p_oarea_OR-POR,p_darea_OR-W,121,458.8
p_oarea_OR-POR,p_darea_OR-W,121,458.8
p_oarea_OR-POR,p_darea_OR-W,121,458.8
p_oarea_OR-POR,p_darea_OR-W,121,458.8
p_oarea_OR-POR,p_darea_OR-W,121,458.8
p_oarea_OR-POR,p_darea_OR-W,108,716.65
p_oarea_OR-POR,p_darea_OR-W,70,589.35
p_oarea_OR-POR,p_darea_OR-W,121,458.8
p_oarea_OR-POR,p_darea_OR-W,121,458.8
p_oarea_OR-POR,p_darea_OR-W,94,472.35
p_oarea_OR-POR,p_darea_OR-W,94,472.35
p_oarea_OR-POR,p_darea_OR-W,146,555.84
p_oarea_OR-POR,p_darea_OR-W,146,555.84
p_oarea_OR-POR,p_darea_OR-W,44,551.5
p_oarea_OR-POR,p_darea_OR-W,121,459.52
p_oarea_OR-POR,p_darea_OR-W,146,556.44
p_oarea_OR-POR,p_darea_OR-W,96,536.23
p_oarea_OR-POR,p_darea_OR-W,96,536.06
p_oarea_OR-POR,p_darea_OR-W,96,535.59
p_oarea_OR-POR,p_darea_OR-W,44,551.5
p_oarea_OR-POR,p_darea_OR-W,106,728.4
p_oarea_OR-POR,p_darea_OR-W,108,716.65
p_oarea_OR-POR,p_darea_OR-W,111,720.15
p_oarea_OR-POR,p_darea_OR-W,106,728.4
p_oarea_OR-POR,p_darea_OR-W,114,730.85
p_oarea_OR-POR,p_darea_OR-W,106,728.4
p_oarea_OR-POR,p_darea_OR-W,44,551.5
p_oarea_OR-POR,p_darea_OR-W,106,728.4
p_oarea_OR-POR,p_darea_OR-W,108,721.03
p_oarea_OR-POR,p_darea_OR-W,106,732.88
p_oarea_OR-POR,p_darea_OR-W,107,733.25
p_oarea_OR-POR,p_darea_OR-W,94,440
p_oarea_OR-POR,p_darea_OR-W,94,472.68
p_oarea_OR-POR,p_darea_OR-W,121,458.8
p_oarea_OR-POR,p_darea_OR-W,118,399.16
p_oarea_OR-POR,p_darea_OR-W,118,399.16
p_oarea_OR-POR,p_darea_OR-W,118,399.16
p_oarea_OR-POR,p_darea_OR-W,77,446.73
p_oarea_OR-POR,p_darea_OR-W,146,556.44
p_oarea_OR-POR,p_darea_OR-W,121,459.26
p_oarea_OR-POR,p_darea_OR-W,121,458.67
p_oarea_OR-POR,p_darea_OR-W,121,459.52
p_oarea_OR-POR,p_darea_OR-W,94,473.07
p_oarea_OR-POR,p_darea_OR-W,53,457.83
p_oarea_OR-POR,p_darea_OR-W,121,459.52
p_oarea_OR-POR,p_darea_OR-W,121,459.52
p_oarea_OR-POR,p_darea_OR-W,121,459.52
p_oarea_OR-POR,p_darea_OR-W,121,459.52
p_oarea_OR-POR,p_darea_OR-W,121,459.52
p_oarea_OR-POR,p_darea_OR-W,121,459.52
p_oarea_OR-POR,p_darea_OR-W,121,458.83
p_oarea_OR-POR,p_darea_OR-W,121,460.38
p_oarea_OR-POR,p_darea_OR-W,121,459.52
p_oarea_OR-POR,p_darea_OR-W,121,460.2
p_oarea_OR-POR,p_darea_OR-W,121,459.26
p_oarea_OR-POR,p_darea_OR-W,121,458.67
p_oarea_OR-POR,p_darea_OR-W,121,459.52
p_oarea_OR-POR,p_darea_OR-W,121,460.2
p_oarea_OR-POR,p_darea_OR-W,96,536.06
p_oarea_OR-POR,p_darea_OR-W,53,457.95
p_oarea_OR-POR,p_darea_OR-W,121,460.2
p_oarea_OR-POR,p_darea_OR-W,77,466.77
p_oarea_OR-POR,p_darea_OR-W,146,557.07
p_oarea_OR-POR,p_darea_OR-W,146,557.42
p_oarea_OR-POR,p_darea_OR-W,121,459.26
p_oarea_OR-POR,p_darea_OR-W,121,460.2
p_oarea_OR-POR,p_darea_OR-W,121,460.2
p_oarea_OR-POR,p_darea_OR-W,146,557.07
p_oarea_OR-POR,p_darea_OR-W,121,460.2
p_oarea_OR-POR,p_darea_OR-W,121,459.87
p_oarea_OR-POR,p_darea_OR-W,94,473.79
p_oarea_OR-POR,p_darea_OR-W,94,473.75
p_oarea_OR-POR,p_darea_OR-W,121,460.2
p_oarea_OR-POR,p_darea_OR-W,121,460.38
p_oarea_OR-POR,p_darea_OR-W,121,460.2
p_oarea_OR-POR,p_darea_OR-W,121,460.38
p_oarea_OR-POR,p_darea_OR-W,121,460.38
p_oarea_OR-POR,p_darea_OR-W,121,459.87
p_oarea_OR-POR,p_darea_OR-W,44,553.3
p_oarea_OR-POR,p_darea_OR-W,106,732.88
p_oarea_OR-POR,p_darea_OR-W,121,459.58
p_oarea_OR-POR,p_darea_OR-W,96,536.84
p_oarea_OR-POR,p_darea_OR-W,121,459.58
p_oarea_OR-POR,p_darea_OR-W,121,459.58
p_oarea_OR-POR,p_darea_OR-W,121,459.58
p_oarea_OR-POR,p_darea_OR-W,121,459.58
p_oarea_OR-POR,p_darea_OR-W,121,459.61
p_oarea_OR-POR,p_darea_OR-W,146,557.59
p_oarea_OR-POR,p_darea_OR-W,146,557.59
p_oarea_OR-POR,p_darea_OR-W,121,460.38
p_oarea_OR-POR,p_darea_OR-W,121,459.61
p_oarea_OR-POR,p_darea_OR-W,121,460.2
p_oarea_OR-POR,p_darea_OR-W,118,401.6
p_oarea_OR-POR,p_darea_OR-W,118,401.6
p_oarea_OR-POR,p_darea_OR-W,118,401.6
p_oarea_OR-POR,p_darea_OR-W,108,721.03
p_oarea_OR-POR,p_darea_OR-W,106,732.88
p_oarea_OR-POR,p_darea_OR-W,106,732.88
p_oarea_OR-POR,p_darea_OR-W,25,440.52
p_oarea_OR-POR,p_darea_OR-W,106,732.88
p_oarea_OR-POR,p_darea_OR-W,106,732.88
p_oarea_OR-POR,p_darea_OR-W,121,459.61
p_oarea_OR-POR,p_darea_OR-W,121,459.61
p_oarea_OR-POR,p_darea_OR-W,121,459.61
p_oarea_OR-POR,p_darea_OR-W,121,459.61
p_oarea_OR-POR,p_darea_OR-W,121,460.16
p_oarea_OR-POR,p_darea_OR-W,121,460.16
p_oarea_OR-POR,p_darea_OR-W,96,536.61
p_oarea_OR-POR,p_darea_OR-W,96,536.36
p_oarea_OR-POR,p_darea_OR-W,96,536.36
p_oarea_OR-POR,p_darea_OR-W,96,536.82
p_oarea_OR-POR,p_darea_OR-W,96,537.64
p_oarea_OR-POR,p_darea_OR-W,121,460.16
p_oarea_OR-POR,p_darea_OR-W,121,460.16
p_oarea_OR-POR,p_darea_OR-W,121,460.16
p_oarea_OR-POR,p_darea_OR-W,121,461.24
p_oarea_OR-POR,p_darea_OR-W,121,461.24
p_oarea_OR-POR,p_darea_OR-W,121,461.24
p_oarea_OR-POR,p_darea_OR-W,146,557.6
p_oarea_OR-POR,p_darea_OR-W,146,557.35
p_oarea_OR-POR,p_darea_OR-W,121,459.58
p_oarea_OR-POR,p_darea_OR-W,44,553.3
p_oarea_OR-POR,p_darea_OR-W,106,732.88
p_oarea_OR-POR,p_darea_OR-W,121,461.24
p_oarea_OR-POR,p_darea_OR-W,121,461.24
p_oarea_OR-POR,p_darea_OR-W,108,725.41
p_oarea_OR-POR,p_darea_OR-W,106,737.36
p_oarea_OR-POR,p_darea_OR-W,113,739.7
p_oarea_OR-POR,p_darea_OR-W,121,461.24
p_oarea_OR-POR,p_darea_OR-W,121,461.24
p_oarea_OR-POR,p_darea_OR-W,121,459.61
p_oarea_OR-POR,p_darea_OR-W,121,462.26
p_oarea_OR-POR,p_darea_OR-W,121,462.26
p_oarea_OR-POR,p_darea_OR-W,121,461.68
p_oarea_OR-POR,p_darea_OR-W,96,538.52
p_oarea_OR-POR,p_darea_OR-W,96,537.93
p_oarea_OR-POR,p_darea_OR-W,96,537.81
p_oarea_OR-POR,p_darea_OR-W,96,537.93
p_oarea_OR-POR,p_darea_OR-W,96,538.44
p_oarea_OR-POR,p_darea_OR-W,121,461.24
p_oarea_OR-POR,p_darea_OR-W,146,559.07
p_oarea_OR-POR,p_darea_OR-W,146,559.07
p_oarea_OR-POR,p_darea_OR-W,146,557.96
p_oarea_OR-POR,p_darea_OR-W,44,555.1
p_oarea_OR-POR,p_darea_OR-W,106,737.36
p_oarea_OR-POR,p_darea_OR-W,121,462.26
p_oarea_OR-POR,p_darea_OR-W,116,694.83
p_oarea_OR-POR,p_darea_OR-W,116,700
p_oarea_OR-POR,p_darea_OR-W,116,694.83
p_oarea_OR-POR,p_darea_OR-W,121,461.8
p_oarea_OR-POR,p_darea_OR-W,77,468.36
p_oarea_OR-POR,p_darea_OR-W,118,404.04
p_oarea_OR-POR,p_darea_OR-W,118,404.04
p_oarea_OR-POR,p_darea_OR-W,118,404.04
p_oarea_OR-POR,p_darea_OR-W,94,475.21
p_oarea_OR-POR,p_darea_OR-W,107,737.75
p_oarea_OR-POR,p_darea_OR-W,106,737.36
p_oarea_OR-POR,p_darea_OR-W,53,335.9
p_oarea_OR-POR,p_darea_OR-W,107,737.75
p_oarea_OR-POR,p_darea_OR-W,106,737.36
p_oarea_OR-POR,p_darea_OR-W,121,461.8
p_oarea_OR-POR,p_darea_OR-W,16,439.5
p_oarea_OR-POR,p_darea_OR-W,121,461.8
p_oarea_OR-POR,p_darea_OR-W,121,461.8
p_oarea_OR-POR,p_darea_OR-W,121,462.26
p_oarea_OR-POR,p_darea_OR-W,121,461.68
p_oarea_OR-POR,p_darea_OR-W,121,461.68
p_oarea_OR-POR,p_darea_OR-W,121,461.68
p_oarea_OR-POR,p_darea_OR-W,121,462.8
p_oarea_OR-POR,p_darea_OR-W,44,555.1
p_oarea_OR-POR,p_darea_OR-W,149,629.31
p_oarea_OR-POR,p_darea_OR-W,118,725
p_oarea_OR-POR,p_darea_OR-W,121,462.8
p_oarea_OR-POR,p_darea_OR-W,121,462.26
p_oarea_OR-POR,p_darea_OR-W,121,461.88
p_oarea_OR-POR,p_darea_OR-W,108,725.41
p_oarea_OR-POR,p_darea_OR-W,106,737.36
p_oarea_OR-POR,p_darea_OR-W,111,729.31
p_oarea_OR-POR,p_darea_OR-W,121,461.8
p_oarea_OR-POR,p_darea_OR-W,94,474.64
p_oarea_OR-POR,p_darea_OR-W,121,462.8
p_oarea_OR-POR,p_darea_OR-W,96,537.85
p_oarea_OR-POR,p_darea_OR-W,96,536.47
p_oarea_OR-POR,p_darea_OR-W,96,538.8
p_oarea_OR-POR,p_darea_OR-W,96,538.26
p_oarea_OR-POR,p_darea_OR-W,96,538.44
p_oarea_OR-POR,p_darea_OR-W,94,474.79
p_oarea_OR-POR,p_darea_OR-W,121,462.8
p_oarea_OR-POR,p_darea_OR-W,121,463.43
p_oarea_OR-POR,p_darea_OR-W,121,463.43
p_oarea_OR-POR,p_darea_OR-W,121,463.43
p_oarea_OR-POR,p_darea_OR-W,121,462.8
p_oarea_OR-POR,p_darea_OR-W,121,463.23
p_oarea_OR-POR,p_darea_OR-W,44,555.1
p_oarea_OR-POR,p_darea_OR-W,106,737.36
p_oarea_OR-POR,p_darea_OR-W,77,468.62
p_oarea_OR-POR,p_darea_OR-W,121,463.43
p_oarea_OR-POR,p_darea_OR-W,108,725.41
p_oarea_OR-POR,p_darea_OR-W,111,729.31
p_oarea_OR-POR,p_darea_OR-W,106,737.36
p_oarea_OR-POR,p_darea_OR-W,106,737.36
p_oarea_OR-POR,p_darea_OR-W,146,561.3
p_oarea_OR-POR,p_darea_OR-W,116,692.99
p_oarea_OR-POR,p_darea_OR-W,94,475.58
p_oarea_OR-POR,p_darea_OR-W,118,405.26
p_oarea_OR-POR,p_darea_OR-W,146,560.86
p_oarea_OR-POR,p_darea_OR-W,118,405.26
p_oarea_OR-POR,p_darea_OR-W,118,405.26
